id	topic_id	thread_id	type	formula
q_323	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""=\frac{1}{6}(x-y)(y-z)(z-x)"" class=""ltx_Math"" display=""block""><semantics><mrow><mi/><mo>=</mo><mrow><mfrac><mn>1</mn><mn>6</mn></mfrac><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>x</mi><mo>-</mo><mi>y</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>y</mi><mo>-</mo><mi>z</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>z</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow></mrow></mrow></semantics></math>"
q_324	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""3\times 3"" class=""ltx_Math"" display=""block""><semantics><mrow><mn>3</mn><mo>×</mo><mn>3</mn></mrow></semantics></math>"
q_325	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\begin{vmatrix}1&1&1\\ x&y&z\\ x^{2}&y^{2}&z^{2}\\ \end{vmatrix}"" class=""ltx_Math"" display=""block""><semantics><mrow><mo>|</mo><mtable columnspacing=""5pt"" displaystyle=""true"" rowspacing=""0pt""><mtr><mtd columnalign=""center""><mn>1</mn></mtd><mtd columnalign=""center""><mn>1</mn></mtd><mtd columnalign=""center""><mn>1</mn></mtd></mtr><mtr><mtd columnalign=""center""><mi>x</mi></mtd><mtd columnalign=""center""><mi>y</mi></mtd><mtd columnalign=""center""><mi>z</mi></mtd></mtr><mtr><mtd columnalign=""center""><msup><mi>x</mi><mn>2</mn></msup></mtd><mtd columnalign=""center""><msup><mi>y</mi><mn>2</mn></msup></mtd><mtd columnalign=""center""><msup><mi>z</mi><mn>2</mn></msup></mtd></mtr></mtable><mo>|</mo></mrow></semantics></math>"
q_326	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(1,x,x^{2}),(1,y,y^{2})"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo stretchy=""false"">(</mo><mn>1</mn><mo>,</mo><mi>x</mi><mo>,</mo><msup><mi>x</mi><mn>2</mn></msup><mo stretchy=""false"">)</mo></mrow><mo>,</mo><mrow><mo stretchy=""false"">(</mo><mn>1</mn><mo>,</mo><mi>y</mi><mo>,</mo><msup><mi>y</mi><mn>2</mn></msup><mo stretchy=""false"">)</mo></mrow></mrow></semantics></math>"
q_327	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(1,z,z^{2})"" class=""ltx_Math"" display=""block""><semantics><mrow><mo stretchy=""false"">(</mo><mn>1</mn><mo>,</mo><mi>z</mi><mo>,</mo><msup><mi>z</mi><mn>2</mn></msup><mo stretchy=""false"">)</mo></mrow></semantics></math>"
q_328	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""{}^{[1]}"" class=""ltx_Math"" display=""block""><semantics><msup><mi/><mrow><mo stretchy=""false"">[</mo><mn>1</mn><mo stretchy=""false"">]</mo></mrow></msup></semantics></math>"
q_329	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(x-y)(y-z)(z-x)"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo stretchy=""false"">(</mo><mrow><mi>x</mi><mo>-</mo><mi>y</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>y</mi><mo>-</mo><mi>z</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>z</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow></mrow></semantics></math>"
q_330	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""=z^{2}(y-x)-z(y^{2}-x^{2})+x(y^{2}-x^{2})-x^{2}(y-x)"" class=""ltx_Math"" display=""block""><semantics><mrow><mi/><mo>=</mo><mrow><mrow><mrow><mrow><msup><mi>z</mi><mn>2</mn></msup><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>y</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow></mrow><mo>-</mo><mrow><mi>z</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><msup><mi>y</mi><mn>2</mn></msup><mo>-</mo><msup><mi>x</mi><mn>2</mn></msup></mrow><mo stretchy=""false"">)</mo></mrow></mrow></mrow><mo>+</mo><mrow><mi>x</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><msup><mi>y</mi><mn>2</mn></msup><mo>-</mo><msup><mi>x</mi><mn>2</mn></msup></mrow><mo stretchy=""false"">)</mo></mrow></mrow></mrow><mo>-</mo><mrow><msup><mi>x</mi><mn>2</mn></msup><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>y</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow></mrow></mrow></mrow></semantics></math>"
q_331	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""=z^{2}(y-x)-x^{2}(y-x)+x(y^{2}-x^{2})-z(y^{2}-x^{2})"" class=""ltx_Math"" display=""block""><semantics><mrow><mi/><mo>=</mo><mrow><mrow><mrow><mrow><msup><mi>z</mi><mn>2</mn></msup><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>y</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow></mrow><mo>-</mo><mrow><msup><mi>x</mi><mn>2</mn></msup><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>y</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow></mrow></mrow><mo>+</mo><mrow><mi>x</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><msup><mi>y</mi><mn>2</mn></msup><mo>-</mo><msup><mi>x</mi><mn>2</mn></msup></mrow><mo stretchy=""false"">)</mo></mrow></mrow></mrow><mo>-</mo><mrow><mi>z</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><msup><mi>y</mi><mn>2</mn></msup><mo>-</mo><msup><mi>x</mi><mn>2</mn></msup></mrow><mo stretchy=""false"">)</mo></mrow></mrow></mrow></mrow></semantics></math>"
q_332	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(y-x)"" class=""ltx_Math"" display=""block""><semantics><mrow><mo stretchy=""false"">(</mo><mrow><mi>y</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow></semantics></math>"
q_333	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(y^{2}-x^{2})"" class=""ltx_Math"" display=""block""><semantics><mrow><mo stretchy=""false"">(</mo><mrow><msup><mi>y</mi><mn>2</mn></msup><mo>-</mo><msup><mi>x</mi><mn>2</mn></msup></mrow><mo stretchy=""false"">)</mo></mrow></semantics></math>"
q_334	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""=(y-x)(z^{2}-x^{2})+(y^{2}-x^{2})(x-z)"" class=""ltx_Math"" display=""block""><semantics><mrow><mi/><mo>=</mo><mrow><mrow><mrow><mo stretchy=""false"">(</mo><mrow><mi>y</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><msup><mi>z</mi><mn>2</mn></msup><mo>-</mo><msup><mi>x</mi><mn>2</mn></msup></mrow><mo stretchy=""false"">)</mo></mrow></mrow><mo>+</mo><mrow><mrow><mo stretchy=""false"">(</mo><mrow><msup><mi>y</mi><mn>2</mn></msup><mo>-</mo><msup><mi>x</mi><mn>2</mn></msup></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>x</mi><mo>-</mo><mi>z</mi></mrow><mo stretchy=""false"">)</mo></mrow></mrow></mrow></mrow></semantics></math>"
q_335	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(z^{2}-x^{2})"" class=""ltx_Math"" display=""block""><semantics><mrow><mo stretchy=""false"">(</mo><mrow><msup><mi>z</mi><mn>2</mn></msup><mo>-</mo><msup><mi>x</mi><mn>2</mn></msup></mrow><mo stretchy=""false"">)</mo></mrow></semantics></math>"
q_336	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(y^{2}-x^{2})"" class=""ltx_Math"" display=""block""><semantics><mrow><mo stretchy=""false"">(</mo><mrow><msup><mi>y</mi><mn>2</mn></msup><mo>-</mo><msup><mi>x</mi><mn>2</mn></msup></mrow><mo stretchy=""false"">)</mo></mrow></semantics></math>"
q_337	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""=(y-x)(z-x)(z+x)+(y-x)(y+x)(x-z)"" class=""ltx_Math"" display=""block""><semantics><mrow><mi/><mo>=</mo><mrow><mrow><mrow><mo stretchy=""false"">(</mo><mrow><mi>y</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>z</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>z</mi><mo>+</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow></mrow><mo>+</mo><mrow><mrow><mo stretchy=""false"">(</mo><mrow><mi>y</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>y</mi><mo>+</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>x</mi><mo>-</mo><mi>z</mi></mrow><mo stretchy=""false"">)</mo></mrow></mrow></mrow></mrow></semantics></math>"
q_338	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""=(y-x)(z-x)(z+x)-(y-x)(z-x)(y+x)"" class=""ltx_Math"" display=""block""><semantics><mrow><mi/><mo>=</mo><mrow><mrow><mrow><mo stretchy=""false"">(</mo><mrow><mi>y</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>z</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>z</mi><mo>+</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow></mrow><mo>-</mo><mrow><mrow><mo stretchy=""false"">(</mo><mrow><mi>y</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>z</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>y</mi><mo>+</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow></mrow></mrow></mrow></semantics></math>"
q_339	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(y-x)(z-x)"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo stretchy=""false"">(</mo><mrow><mi>y</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>z</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow></mrow></semantics></math>"
q_340	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""=(y-x)(z-x)[z+x-y-x]"" class=""ltx_Math"" display=""block""><semantics><mrow><mi/><mo>=</mo><mrow><mrow><mo stretchy=""false"">(</mo><mrow><mi>y</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>z</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">[</mo><mrow><mrow><mi>z</mi><mo>+</mo><mi>x</mi></mrow><mo>-</mo><mi>y</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">]</mo></mrow></mrow></mrow></semantics></math>"
q_341	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""=(y-x)(z-x)(z-y)"" class=""ltx_Math"" display=""block""><semantics><mrow><mi/><mo>=</mo><mrow><mrow><mo stretchy=""false"">(</mo><mrow><mi>y</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>z</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>z</mi><mo>-</mo><mi>y</mi></mrow><mo stretchy=""false"">)</mo></mrow></mrow></mrow></semantics></math>"
q_342	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""=(x-y)(y-z)(z-x)"" class=""ltx_Math"" display=""block""><semantics><mrow><mi/><mo>=</mo><mrow><mrow><mo stretchy=""false"">(</mo><mrow><mi>x</mi><mo>-</mo><mi>y</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>y</mi><mo>-</mo><mi>z</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>z</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow></mrow></mrow></semantics></math>"
q_343	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""x"" class=""ltx_Math"" display=""block""><semantics><mi>x</mi></semantics></math>"
q_344	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""1"" class=""ltx_Math"" display=""block""><semantics><mn>1</mn></semantics></math>"
q_345	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""x"" class=""ltx_Math"" display=""block""><semantics><mi>x</mi></semantics></math>"
q_346	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""1"" class=""ltx_Math"" display=""block""><semantics><mn>1</mn></semantics></math>"
q_347	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""1"" class=""ltx_Math"" display=""block""><semantics><mn>1</mn></semantics></math>"
q_348	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\text{volume of a pyramid}=\frac{1}{3}bh"" class=""ltx_Math"" display=""block""><semantics><mrow><mtext>volume of a pyramid</mtext><mo>=</mo><mrow><mfrac><mn>1</mn><mn>3</mn></mfrac><mo>⁢</mo><mi>b</mi><mo>⁢</mo><mi>h</mi></mrow></mrow></semantics></math>"
q_349	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""1"" class=""ltx_Math"" display=""block""><semantics><mn>1</mn></semantics></math>"
q_350	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(x_{1},y_{1}),(x_{2}.y_{2}),(x_{3},y_{3})"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo stretchy=""false"">(</mo><msub><mi>x</mi><mn>1</mn></msub><mo>,</mo><msub><mi>y</mi><mn>1</mn></msub><mo stretchy=""false"">)</mo></mrow><mo>,</mo><mrow><mo stretchy=""false"">(</mo><msub><mi>x</mi><mn>2</mn></msub><mo>.</mo><msub><mi>y</mi><mn>2</mn></msub><mo stretchy=""false"">)</mo></mrow><mo>,</mo><mrow><mo stretchy=""false"">(</mo><msub><mi>x</mi><mn>3</mn></msub><mo>,</mo><msub><mi>y</mi><mn>3</mn></msub><mo stretchy=""false"">)</mo></mrow></mrow></semantics></math>"
q_351	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""{}^{[2]}"" class=""ltx_Math"" display=""block""><semantics><msup><mi/><mrow><mo stretchy=""false"">[</mo><mn>2</mn><mo stretchy=""false"">]</mo></mrow></msup></semantics></math>"
q_352	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(x,x^{2}),(y,y^{2})"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo>,</mo><msup><mi>x</mi><mn>2</mn></msup><mo stretchy=""false"">)</mo></mrow><mo>,</mo><mrow><mo stretchy=""false"">(</mo><mi>y</mi><mo>,</mo><msup><mi>y</mi><mn>2</mn></msup><mo stretchy=""false"">)</mo></mrow></mrow></semantics></math>"
q_353	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(z,z^{2})"" class=""ltx_Math"" display=""block""><semantics><mrow><mo stretchy=""false"">(</mo><mi>z</mi><mo>,</mo><msup><mi>z</mi><mn>2</mn></msup><mo stretchy=""false"">)</mo></mrow></semantics></math>"
q_354	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\frac{1}{2}(x-y)(y-z)(z-x)"" class=""ltx_Math"" display=""block""><semantics><mrow><mfrac><mn>1</mn><mn>2</mn></mfrac><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>x</mi><mo>-</mo><mi>y</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>y</mi><mo>-</mo><mi>z</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>z</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow></mrow></semantics></math>"
q_355	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(x-y)(y-z)(z-x)"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo stretchy=""false"">(</mo><mrow><mi>x</mi><mo>-</mo><mi>y</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>y</mi><mo>-</mo><mi>z</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mi>z</mi><mo>-</mo><mi>x</mi></mrow><mo stretchy=""false"">)</mo></mrow></mrow></semantics></math>"
q_356	A.327	4177181	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\begin{equation*}\begin{vmatrix}1&1&1\\ x&y&z\\ x^{2}&y^{2}&z^{2}\\ \end{vmatrix}=\begin{vmatrix}1&0&1\\ x&y-x&z\\ x^{2}&y^{2}-x^{2}&z^{2}\\ \end{vmatrix}\end{equation*}"" class=""ltx_Math"" display=""block""><semantics><mtext>=|111xyzx2y2z2||101x-yxzx2-y2x2z2|</mtext></semantics></math>"
q_357	A.328	4170548	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sum_{k=1}^{n}\cos\frac{2\pi k}{n}=0"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><munderover><mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo><mrow><mi>k</mi><mo>=</mo><mn>1</mn></mrow><mi>n</mi></munderover><mrow><mi>cos</mi><mo>⁡</mo><mfrac><mrow><mn>2</mn><mo>⁢</mo><mi>π</mi><mo>⁢</mo><mi>k</mi></mrow><mi>n</mi></mfrac></mrow></mrow><mo>=</mo><mn>0</mn></mrow></semantics></math>"
q_358	A.328	4170548	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sum_{k=1}^{n}\cos\left(\frac{2\pi k}{n}\right)=0,\qquad n>1"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mrow><munderover><mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo><mrow><mi>k</mi><mo>=</mo><mn>1</mn></mrow><mi>n</mi></munderover><mrow><mi>cos</mi><mo>⁡</mo><mrow><mo>(</mo><mfrac><mrow><mn>2</mn><mo>⁢</mo><mi>π</mi><mo>⁢</mo><mi>k</mi></mrow><mi>n</mi></mfrac><mo>)</mo></mrow></mrow></mrow><mo>=</mo><mn>0</mn></mrow><mo rspace=""22.5pt"">,</mo><mrow><mi>n</mi><mo>></mo><mn>1</mn></mrow></mrow></semantics></math>"
q_359	A.328	4170548	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\text{As }n=2"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mtext>As </mtext><mo>⁢</mo><mi>n</mi></mrow><mo>=</mo><mn>2</mn></mrow></semantics></math>"
q_360	A.328	4170548	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\cos\left(\frac{2\pi\cdot 1}{2}\right)+\cos\left(\frac{2\pi\cdot 2}{2}\right)"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>cos</mi><mo>⁡</mo><mrow><mo>(</mo><mfrac><mrow><mrow><mn>2</mn><mo>⁢</mo><mi>π</mi></mrow><mo>⋅</mo><mn>1</mn></mrow><mn>2</mn></mfrac><mo>)</mo></mrow></mrow><mo>+</mo><mrow><mi>cos</mi><mo>⁡</mo><mrow><mo>(</mo><mfrac><mrow><mrow><mn>2</mn><mo>⁢</mo><mi>π</mi></mrow><mo>⋅</mo><mn>2</mn></mrow><mn>2</mn></mfrac><mo>)</mo></mrow></mrow></mrow></semantics></math>"
q_361	A.328	4170548	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""=\cos\left(\pi\right)+\cos\left(2\pi\right)"" class=""ltx_Math"" display=""block""><semantics><mrow><mi/><mo>=</mo><mrow><mrow><mi>cos</mi><mo>⁡</mo><mrow><mo>(</mo><mi>π</mi><mo>)</mo></mrow></mrow><mo>+</mo><mrow><mi>cos</mi><mo>⁡</mo><mrow><mo>(</mo><mrow><mn>2</mn><mo>⁢</mo><mi>π</mi></mrow><mo>)</mo></mrow></mrow></mrow></mrow></semantics></math>"
q_362	A.328	4170548	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""=-1+1=0~{}~{}\leftarrow~{}~{}\text{Obvious}"" class=""ltx_Math"" display=""block""><semantics><mrow><mi/><mo>=</mo><mrow><mrow><mo>-</mo><mn>1</mn></mrow><mo>+</mo><mn>1</mn></mrow><mo>=</mo><mpadded width=""+6.6pt""><mn>0</mn></mpadded><mo rspace=""9.1pt"">←</mo><mtext>Obvious</mtext></mrow></semantics></math>"
q_363	A.328	4170548	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\text{As}~{}~{}n=3"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mpadded width=""+6.6pt""><mtext>As</mtext></mpadded><mo>⁢</mo><mi>n</mi></mrow><mo>=</mo><mn>3</mn></mrow></semantics></math>"
q_364	A.328	4170548	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\cos\left(\frac{2\pi\cdot 1}{3}\right)+\cos\left(\frac{2\pi\cdot 2}{3}\right)+% \cos\left(\frac{2\pi\cdot 3}{3}\right)"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>cos</mi><mo>⁡</mo><mrow><mo>(</mo><mfrac><mrow><mrow><mn>2</mn><mo>⁢</mo><mi>π</mi></mrow><mo>⋅</mo><mn>1</mn></mrow><mn>3</mn></mfrac><mo>)</mo></mrow></mrow><mo>+</mo><mrow><mi>cos</mi><mo>⁡</mo><mrow><mo>(</mo><mfrac><mrow><mrow><mn>2</mn><mo>⁢</mo><mi>π</mi></mrow><mo>⋅</mo><mn>2</mn></mrow><mn>3</mn></mfrac><mo>)</mo></mrow></mrow><mo>+</mo><mrow><mi>cos</mi><mo>⁡</mo><mrow><mo>(</mo><mfrac><mrow><mrow><mn>2</mn><mo>⁢</mo><mi>π</mi></mrow><mo>⋅</mo><mn>3</mn></mrow><mn>3</mn></mfrac><mo>)</mo></mrow></mrow></mrow></semantics></math>"
q_365	A.328	4170548	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""=\cos\left(\frac{2\pi}{3}\right)+\cos\left(\frac{4\pi}{3}\right)+\cos\left(2% \pi\right)"" class=""ltx_Math"" display=""block""><semantics><mrow><mi/><mo>=</mo><mrow><mrow><mi>cos</mi><mo>⁡</mo><mrow><mo>(</mo><mfrac><mrow><mn>2</mn><mo>⁢</mo><mi>π</mi></mrow><mn>3</mn></mfrac><mo>)</mo></mrow></mrow><mo>+</mo><mrow><mi>cos</mi><mo>⁡</mo><mrow><mo>(</mo><mfrac><mrow><mn>4</mn><mo>⁢</mo><mi>π</mi></mrow><mn>3</mn></mfrac><mo>)</mo></mrow></mrow><mo>+</mo><mrow><mi>cos</mi><mo>⁡</mo><mrow><mo>(</mo><mrow><mn>2</mn><mo>⁢</mo><mi>π</mi></mrow><mo>)</mo></mrow></mrow></mrow></mrow></semantics></math>"
q_366	A.328	4170548	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""=\cos\left(\frac{2\pi}{3}\right)+\cos\left(\frac{4\pi}{3}\right)+1=% \qvar@construct{$}"" class=""ltx_Math"" display=""block""><semantics><mrow><mi/><mo>=</mo><mrow><mrow><mi>cos</mi><mo>⁡</mo><mrow><mo>(</mo><mfrac><mrow><mn>2</mn><mo>⁢</mo><mi>π</mi></mrow><mn>3</mn></mfrac><mo>)</mo></mrow></mrow><mo>+</mo><mrow><mi>cos</mi><mo>⁡</mo><mrow><mo>(</mo><mfrac><mrow><mn>4</mn><mo>⁢</mo><mi>π</mi></mrow><mn>3</mn></mfrac><mo>)</mo></mrow></mrow><mo>+</mo><mn>1</mn></mrow><mo>=</mo><mi mathcolor=""red"" mathvariant=""italic"">qvar_$</mi></mrow></semantics></math>"
