id	topic_id	thread_id	type	slt
q_616	A.67	3175847	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\det{\bmatrix A&amp;amp;B\\&#10;O&amp;amp;C}=\det(A)\det(C)"" display=""block"">   <mrow>     <mrow>       <mrow>         <mo movablelimits=""false"">det</mo>         <mo>⁡</mo>         <mrow>           <merror class=""ltx_ERROR undefined undefined"">             <mtext>{bmatrix}</mtext>           </merror>           <mo>⁢</mo>           <mi>A</mi>           <mo>⁢</mo>           <mi mathvariant=""normal"">&amp;</mi>           <mo>⁢</mo>           <mi>a</mi>           <mo>⁢</mo>           <mi>m</mi>           <mo>⁢</mo>           <mi>p</mi>         </mrow>       </mrow>       <mo>;</mo>       <mrow>         <mi>B</mi>         <mo>⁢</mo>         <mi>O</mi>         <mo>⁢</mo>         <mi mathvariant=""normal"">&amp;</mi>         <mo>⁢</mo>         <mi>a</mi>         <mo>⁢</mo>         <mi>m</mi>         <mo>⁢</mo>         <mi>p</mi>       </mrow>       <mo>;</mo>       <mi>C</mi>     </mrow>     <mo>=</mo>     <mrow>       <mo movablelimits=""false"">det</mo>       <mo>⁡</mo>       <mrow>         <mrow>           <mo stretchy=""false"">(</mo>           <mi>A</mi>           <mo stretchy=""false"">)</mo>         </mrow>         <mo>⁢</mo>         <mrow>           <mo movablelimits=""false"">det</mo>           <mo>⁡</mo>           <mrow>             <mo stretchy=""false"">(</mo>             <mi>C</mi>             <mo stretchy=""false"">)</mo>           </mrow>         </mrow>       </mrow>     </mrow>   </mrow> </math> "
q_617	A.68	3178511	title	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a^{n}+1"" display=""block"">   <mrow>     <msup>       <mi>a</mi>       <mi>n</mi>     </msup>     <mo>+</mo>     <mn>1</mn>   </mrow> </math> "
q_618	A.68	3178511	title	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a+1"" display=""block"">   <mrow>     <mi>a</mi>     <mo>+</mo>     <mn>1</mn>   </mrow> </math> "
q_619	A.68	3178511	title	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n"" display=""block"">   <mi>n</mi> </math> "
q_620	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a^{n}+1"" display=""block"">   <mrow>     <msup>       <mi>a</mi>       <mi>n</mi>     </msup>     <mo>+</mo>     <mn>1</mn>   </mrow> </math> "
q_621	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a+1"" display=""block"">   <mrow>     <mi>a</mi>     <mo>+</mo>     <mn>1</mn>   </mrow> </math> "
q_622	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n"" display=""block"">   <mi>n</mi> </math> "
q_623	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a"" display=""block"">   <mi>a</mi> </math> "
q_624	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""-1"" display=""inline"">   <mrow>     <mo>-</mo>     <mn>1</mn>   </mrow> </math> "
q_625	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n\in\mathbb{N}"" display=""block"">   <mrow>     <mi>n</mi>     <mo>∈</mo>     <mrow>       <merror class=""ltx_ERROR undefined undefined"">         <mtext>\mathbb</mtext>       </merror>       <mo>⁢</mo>       <mi>N</mi>     </mrow>   </mrow> </math> "
q_626	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n"" display=""block"">   <mi>n</mi> </math> "
q_627	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n"" display=""block"">   <mi>n</mi> </math> "
q_628	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""2k+1"" display=""block"">   <mrow>     <mrow>       <mn>2</mn>       <mo>⁢</mo>       <mi>k</mi>     </mrow>     <mo>+</mo>     <mn>1</mn>   </mrow> </math> "
q_629	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a^{2(k+1)+1}+1"" display=""block"">   <mrow>     <msup>       <mi>a</mi>       <mrow>         <mrow>           <mn>2</mn>           <mo>⁢</mo>           <mrow>             <mo stretchy=""false"">(</mo>             <mrow>               <mi>k</mi>               <mo>+</mo>               <mn>1</mn>             </mrow>             <mo stretchy=""false"">)</mo>           </mrow>         </mrow>         <mo>+</mo>         <mn>1</mn>       </mrow>     </msup>     <mo>+</mo>     <mn>1</mn>   </mrow> </math> "
q_630	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""=a^{2k+3}+1"" display=""block"">   <mrow>     <mi/>     <mo>=</mo>     <mrow>       <msup>         <mi>a</mi>         <mrow>           <mrow>             <mn>2</mn>             <mo>⁢</mo>             <mi>k</mi>           </mrow>           <mo>+</mo>           <mn>3</mn>         </mrow>       </msup>       <mo>+</mo>       <mn>1</mn>     </mrow>   </mrow> </math> "
q_631	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""=a^{3}\cdot a^{2k}+1"" display=""block"">   <mrow>     <mi/>     <mo>=</mo>     <mrow>       <mrow>         <msup>           <mi>a</mi>           <mn>3</mn>         </msup>         <mo>⋅</mo>         <msup>           <mi>a</mi>           <mrow>             <mn>2</mn>             <mo>⁢</mo>             <mi>k</mi>           </mrow>         </msup>       </mrow>       <mo>+</mo>       <mn>1</mn>     </mrow>   </mrow> </math> "
q_632	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""=(a^{3}+1)\cdot a^{2k}-a^{2k}+1"" display=""block"">   <mrow>     <mi/>     <mo>=</mo>     <mrow>       <mrow>         <mrow>           <mrow>             <mo stretchy=""false"">(</mo>             <mrow>               <msup>                 <mi>a</mi>                 <mn>3</mn>               </msup>               <mo>+</mo>               <mn>1</mn>             </mrow>             <mo stretchy=""false"">)</mo>           </mrow>           <mo>⋅</mo>           <msup>             <mi>a</mi>             <mrow>               <mn>2</mn>               <mo>⁢</mo>               <mi>k</mi>             </mrow>           </msup>         </mrow>         <mo>-</mo>         <msup>           <mi>a</mi>           <mrow>             <mn>2</mn>             <mo>⁢</mo>             <mi>k</mi>           </mrow>         </msup>       </mrow>       <mo>+</mo>       <mn>1</mn>     </mrow>   </mrow> </math> "
q_633	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a^{2k}"" display=""block"">   <msup>     <mi>a</mi>     <mrow>       <mn>2</mn>       <mo>⁢</mo>       <mi>k</mi>     </mrow>   </msup> </math> "
q_634	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a^{n}+1"" display=""block"">   <mrow>     <msup>       <mi>a</mi>       <mi>n</mi>     </msup>     <mo>+</mo>     <mn>1</mn>   </mrow> </math> "
q_635	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a+1"" display=""block"">   <mrow>     <mi>a</mi>     <mo>+</mo>     <mn>1</mn>   </mrow> </math> "
q_636	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n"" display=""block"">   <mi>n</mi> </math> "
q_637	A.69	3185659	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\ {s\choose s}+{s+1\choose s}+...+{n\choose s}={n+1\choose s+1}"" display=""block"">   <mrow>     <mrow>       <mpadded lspace=""5pt"" width=""+5pt"">         <mrow>           <mo>(</mo>           <mfrac linethickness=""0pt"">             <mi>s</mi>             <mi>s</mi>           </mfrac>           <mo>)</mo>         </mrow>       </mpadded>       <mo>+</mo>       <mrow>         <mo>(</mo>         <mfrac linethickness=""0pt"">           <mrow>             <mi>s</mi>             <mo>+</mo>             <mn>1</mn>           </mrow>           <mi>s</mi>         </mfrac>         <mo>)</mo>       </mrow>       <mo>+</mo>       <mi mathvariant=""normal"">…</mi>       <mo>+</mo>       <mrow>         <mo>(</mo>         <mfrac linethickness=""0pt"">           <mi>n</mi>           <mi>s</mi>         </mfrac>         <mo>)</mo>       </mrow>     </mrow>     <mo>=</mo>     <mrow>       <mo>(</mo>       <mfrac linethickness=""0pt"">         <mrow>           <mi>n</mi>           <mo>+</mo>           <mn>1</mn>         </mrow>         <mrow>           <mi>s</mi>           <mo>+</mo>           <mn>1</mn>         </mrow>       </mfrac>       <mo>)</mo>     </mrow>   </mrow> </math> "
q_638	A.69	3185659	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n\geq s"" display=""block"">   <mrow>     <mi>n</mi>     <mo>≥</mo>     <mi>s</mi>   </mrow> </math> "
q_639	A.69	3185659	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""0\leq s\leq n"" display=""block"">   <mrow>     <mn>0</mn>     <mo>≤</mo>     <mi>s</mi>     <mo>≤</mo>     <mi>n</mi>   </mrow> </math> "
q_640	A.70	3188898	title	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sum_{j=0}^{N-1}\cos\frac{\left(2j+1\right)\pi}{2N}=0"" display=""block"">   <mrow>     <mrow>       <munderover>         <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>         <mrow>           <mi>j</mi>           <mo>=</mo>           <mn>0</mn>         </mrow>         <mrow>           <mi>N</mi>           <mo>-</mo>           <mn>1</mn>         </mrow>       </munderover>       <mrow>         <mi>cos</mi>         <mo>⁡</mo>         <mfrac>           <mrow>             <mrow>               <mo>(</mo>               <mrow>                 <mrow>                   <mn>2</mn>                   <mo>⁢</mo>                   <mi>j</mi>                 </mrow>                 <mo>+</mo>                 <mn>1</mn>               </mrow>               <mo>)</mo>             </mrow>             <mo>⁢</mo>             <mi>π</mi>           </mrow>           <mrow>             <mn>2</mn>             <mo>⁢</mo>             <mi>N</mi>           </mrow>         </mfrac>       </mrow>     </mrow>     <mo>=</mo>     <mn>0</mn>   </mrow> </math> "
q_641	A.70	3188898	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""l\in\mathbb{Z}"" display=""block"">   <mrow>     <mi>l</mi>     <mo>∈</mo>     <mrow>       <merror class=""ltx_ERROR undefined undefined"">         <mtext>\mathbb</mtext>       </merror>       <mo>⁢</mo>       <mi>Z</mi>     </mrow>   </mrow> </math> "
q_642	A.70	3188898	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""N\in\mathbb{N}"" display=""block"">   <mrow>     <mi>N</mi>     <mo>∈</mo>     <mrow>       <merror class=""ltx_ERROR undefined undefined"">         <mtext>\mathbb</mtext>       </merror>       <mo>⁢</mo>       <mi>N</mi>     </mrow>   </mrow> </math> "
q_643	A.70	3188898	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sum_{j=0}^{N-1}\cos\left(l\frac{\left(2j+1\right)\pi}{2N}\right)=0"" display=""block"">   <mrow>     <mrow>       <munderover>         <mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo>         <mrow>           <mi>j</mi>           <mo>=</mo>           <mn>0</mn>         </mrow>         <mrow>           <mi>N</mi>           <mo>-</mo>           <mn>1</mn>         </mrow>       </munderover>       <mrow>         <mi>cos</mi>         <mo>⁡</mo>         <mrow>           <mo>(</mo>           <mrow>             <mi>l</mi>             <mo>⁢</mo>             <mfrac>               <mrow>                 <mrow>                   <mo>(</mo>                   <mrow>                     <mrow>                       <mn>2</mn>                       <mo>⁢</mo>                       <mi>j</mi>                     </mrow>                     <mo>+</mo>                     <mn>1</mn>                   </mrow>                   <mo>)</mo>                 </mrow>                 <mo>⁢</mo>                 <mi>π</mi>               </mrow>               <mrow>                 <mn>2</mn>                 <mo>⁢</mo>                 <mi>N</mi>               </mrow>             </mfrac>           </mrow>           <mo>)</mo>         </mrow>       </mrow>     </mrow>     <mo>=</mo>     <mn>0</mn>   </mrow> </math> "
q_644	A.70	3188898	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""N"" display=""block"">   <mi>N</mi> </math> "
q_645	A.71	3189075	title	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""1^{2}+2^{2}+....+n^{2}=\frac{n(n+1)(2n+1)}{6}"" display=""block"">   <mrow>     <mrow>       <msup>         <mn>1</mn>         <mn>2</mn>       </msup>       <mo>+</mo>       <msup>         <mn>2</mn>         <mn>2</mn>       </msup>       <mo>+</mo>       <mi mathvariant=""normal"">…</mi>     </mrow>     <mo>.</mo>     <mrow>       <mrow>         <mo>+</mo>         <msup>           <mi>n</mi>           <mn>2</mn>         </msup>       </mrow>       <mo>=</mo>       <mfrac>         <mrow>           <mi>n</mi>           <mo>⁢</mo>           <mrow>             <mo stretchy=""false"">(</mo>             <mrow>               <mi>n</mi>               <mo>+</mo>               <mn>1</mn>             </mrow>             <mo stretchy=""false"">)</mo>           </mrow>           <mo>⁢</mo>           <mrow>             <mo stretchy=""false"">(</mo>             <mrow>               <mrow>                 <mn>2</mn>                 <mo>⁢</mo>                 <mi>n</mi>               </mrow>               <mo>+</mo>               <mn>1</mn>             </mrow>             <mo stretchy=""false"">)</mo>           </mrow>         </mrow>         <mn>6</mn>       </mfrac>     </mrow>   </mrow> </math> "
q_646	A.71	3189075	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""1^{2}+2^{2}+....+n^{2}=\frac{n(n+1)(2n+1)}{6}"" display=""block"">   <mrow>     <mrow>       <msup>         <mn>1</mn>         <mn>2</mn>       </msup>       <mo>+</mo>       <msup>         <mn>2</mn>         <mn>2</mn>       </msup>       <mo>+</mo>       <mi mathvariant=""normal"">…</mi>     </mrow>     <mo>.</mo>     <mrow>       <mrow>         <mo>+</mo>         <msup>           <mi>n</mi>           <mn>2</mn>         </msup>       </mrow>       <mo>=</mo>       <mfrac>         <mrow>           <mi>n</mi>           <mo>⁢</mo>           <mrow>             <mo stretchy=""false"">(</mo>             <mrow>               <mi>n</mi>               <mo>+</mo>               <mn>1</mn>             </mrow>             <mo stretchy=""false"">)</mo>           </mrow>           <mo>⁢</mo>           <mrow>             <mo stretchy=""false"">(</mo>             <mrow>               <mrow>                 <mn>2</mn>                 <mo>⁢</mo>                 <mi>n</mi>               </mrow>               <mo>+</mo>               <mn>1</mn>             </mrow>             <mo stretchy=""false"">)</mo>           </mrow>         </mrow>         <mn>6</mn>       </mfrac>     </mrow>   </mrow> </math> "
q_647	A.71	3189075	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""LHS=1^{2}"" display=""block"">   <mrow>     <mrow>       <mi>L</mi>       <mo>⁢</mo>       <mi>H</mi>       <mo>⁢</mo>       <mi>S</mi>     </mrow>     <mo>=</mo>     <msup>       <mn>1</mn>       <mn>2</mn>     </msup>   </mrow> </math> "
q_648	A.71	3189075	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""RHS=\frac{(1+1)(2+1)}{6}=\frac{2*3}{6}=1"" display=""block"">   <mrow>     <mrow>       <mi>R</mi>       <mo>⁢</mo>       <mi>H</mi>       <mo>⁢</mo>       <mi>S</mi>     </mrow>     <mo>=</mo>     <mfrac>       <mrow>         <mrow>           <mo stretchy=""false"">(</mo>           <mrow>             <mn>1</mn>             <mo>+</mo>             <mn>1</mn>           </mrow>           <mo stretchy=""false"">)</mo>         </mrow>         <mo>⁢</mo>         <mrow>           <mo stretchy=""false"">(</mo>           <mrow>             <mn>2</mn>             <mo>+</mo>             <mn>1</mn>           </mrow>           <mo stretchy=""false"">)</mo>         </mrow>       </mrow>       <mn>6</mn>     </mfrac>     <mo>=</mo>     <mfrac>       <mrow>         <mn>2</mn>         <mo>*</mo>         <mn>3</mn>       </mrow>       <mn>6</mn>     </mfrac>     <mo>=</mo>     <mn>1</mn>   </mrow> </math> "
q_649	A.71	3189075	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""LHS_{p}=1^{2}+2^{2}+...+p^{2}"" display=""block"">   <mrow>     <mrow>       <mi>L</mi>       <mo>⁢</mo>       <mi>H</mi>       <mo>⁢</mo>       <msub>         <mi>S</mi>         <mi>p</mi>       </msub>     </mrow>     <mo>=</mo>     <mrow>       <msup>         <mn>1</mn>         <mn>2</mn>       </msup>       <mo>+</mo>       <msup>         <mn>2</mn>         <mn>2</mn>       </msup>       <mo>+</mo>       <mi mathvariant=""normal"">…</mi>       <mo>+</mo>       <msup>         <mi>p</mi>         <mn>2</mn>       </msup>     </mrow>   </mrow> </math> "
q_650	A.71	3189075	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""RHS_{p}=\frac{p(p+1)(2p+1)}{6}"" display=""block"">   <mrow>     <mrow>       <mi>R</mi>       <mo>⁢</mo>       <mi>H</mi>       <mo>⁢</mo>       <msub>         <mi>S</mi>         <mi>p</mi>       </msub>     </mrow>     <mo>=</mo>     <mfrac>       <mrow>         <mi>p</mi>         <mo>⁢</mo>         <mrow>           <mo stretchy=""false"">(</mo>           <mrow>             <mi>p</mi>             <mo>+</mo>             <mn>1</mn>           </mrow>           <mo stretchy=""false"">)</mo>         </mrow>         <mo>⁢</mo>         <mrow>           <mo stretchy=""false"">(</mo>           <mrow>             <mrow>               <mn>2</mn>               <mo>⁢</mo>               <mi>p</mi>             </mrow>             <mo>+</mo>             <mn>1</mn>           </mrow>           <mo stretchy=""false"">)</mo>         </mrow>       </mrow>       <mn>6</mn>     </mfrac>   </mrow> </math> "
q_651	A.71	3189075	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""LHS_{p+1}=1^{2}+2^{2}+....+p^{2}+(p+1)^{2}"" display=""block"">   <mrow>     <mrow>       <mrow>         <mi>L</mi>         <mo>⁢</mo>         <mi>H</mi>         <mo>⁢</mo>         <msub>           <mi>S</mi>           <mrow>             <mi>p</mi>             <mo>+</mo>             <mn>1</mn>           </mrow>         </msub>       </mrow>       <mo>=</mo>       <mrow>         <msup>           <mn>1</mn>           <mn>2</mn>         </msup>         <mo>+</mo>         <msup>           <mn>2</mn>           <mn>2</mn>         </msup>         <mo>+</mo>         <mi mathvariant=""normal"">…</mi>       </mrow>     </mrow>     <mo>.</mo>     <mrow>       <mrow>         <mo>+</mo>         <msup>           <mi>p</mi>           <mn>2</mn>         </msup>       </mrow>       <mo>+</mo>       <msup>         <mrow>           <mo stretchy=""false"">(</mo>           <mrow>             <mi>p</mi>             <mo>+</mo>             <mn>1</mn>           </mrow>           <mo stretchy=""false"">)</mo>         </mrow>         <mn>2</mn>       </msup>     </mrow>   </mrow> </math> "
